measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,161,Bangladesh,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5360.62539404066,6633.58459584861,4273.9413539976495
5,Prevalence,163,India,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,62492651.85650945,70496443.11024351,56015611.65243047
5,Prevalence,163,India,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0450600256670437,0.0509000914528663,0.0403717023470325
5,Prevalence,163,India,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4418.01865482907,4983.85956600607,3960.11386763258
5,Prevalence,160,Afghanistan,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1439500.040028158,1865842.6520792125,1121776.9749519092
5,Prevalence,160,Afghanistan,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0479834427811309,0.0623374819073147,0.0373907756650637
5,Prevalence,160,Afghanistan,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4610.5022560936795,5976.01355867885,3592.88303579939
5,Prevalence,157,Yemen,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1450562.2918400068,1875176.7666861007,1157458.993530589
5,Prevalence,157,Yemen,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0444779831282475,0.0577034081432942,0.035535346187769
5,Prevalence,157,Yemen,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4311.5712609210095,5573.671880119669,3440.36720123942
5,Prevalence,183,Mauritius,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,67635.9408064514,82341.52990761408,55104.35883387142
5,Prevalence,183,Mauritius,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0544225060045879,0.066301028892154,0.0443688408398746
5,Prevalence,183,Mauritius,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5317.44326727703,6473.576157940721,4332.22778281867
5,Prevalence,182,Malawi,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,690570.2887896828,854632.0863927352,551574.8290836628
5,Prevalence,182,Malawi,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0365043866473543,0.0450008952539047,0.029160656728168
5,Prevalence,182,Malawi,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3550.8841597352903,4394.48320791821,2836.1751950472
5,Prevalence,178,Eritrea,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,279508.5828905302,343289.24860465364,226471.726060238
5,Prevalence,178,Eritrea,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0435706273384103,0.0536187680378443,0.0353279308358333
5,Prevalence,178,Eritrea,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4236.3212165963,5203.0013255903095,3432.47770120864
5,Prevalence,176,Comoros,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,32600.417105845296,40820.5792716854,26196.02751430723
5,Prevalence,176,Comoros,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0451535052044516,0.0564503584610462,0.0362975463164167
5,Prevalence,176,Comoros,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4379.57408797193,5483.87926000562,3519.20170030244
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,522502.0444110448,683075.6908728558,404771.8645776474
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0555859650909275,0.0725522197410628,0.0430985396222405
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5425.12577067678,7092.357960157369,4202.73623281284
5,Prevalence,154,Tunisia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,860332.3096984201,1074970.8616444252,674521.6435580275
5,Prevalence,154,Tunisia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0756773422241506,0.0945802346491845,0.0593143235581716
5,Prevalence,154,Tunisia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,7264.73843266293,9077.16941994022,5695.7332095741995
5,Prevalence,155,Turkey,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,4275537.495162272,5422087.130544938,3389191.079793352
5,Prevalence,155,Turkey,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0531732179396034,0.0674306864185306,0.0422673927938156
5,Prevalence,155,Turkey,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5113.5425597528,6484.815847387899,4053.47230594222
5,Prevalence,181,Madagascar,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1169871.528404549,1450217.856822505,942548.548270463
5,Prevalence,181,Madagascar,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0420929115944735,0.0522091281768122,0.0339386185254897
5,Prevalence,181,Madagascar,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4096.55824070246,5078.2515583418,3300.53764787776
5,Prevalence,180,Kenya,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,2130735.819913476,2421470.9356664103,1898726.431724309
5,Prevalence,180,Kenya,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0436567623475989,0.0496057920144792,0.0388919859799723
5,Prevalence,180,Kenya,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4256.16029426418,4836.90580210766,3792.7198542628703
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1993938.7553571027,2518009.3336396264,1588811.507542673
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0546867019902092,0.0690182539557539,0.0435472614179091
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5288.374746365989,6678.32797539902,4213.8860236555
5,Prevalence,179,Ethiopia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,4286656.240560955,4977452.922386413,3712084.442057875
5,Prevalence,179,Ethiopia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.04025319673622,0.046719361542256,0.0348799349595468
5,Prevalence,179,Ethiopia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3934.95039045454,4569.06950809065,3407.52029203173
5,Prevalence,175,Burundi,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,510984.2530901485,636512.902394852,401402.69569543656
5,Prevalence,175,Burundi,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0396337103754697,0.0494864159643558,0.0311650272975343
5,Prevalence,175,Burundi,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3865.1503199374097,4814.66509673777,3036.26138830787
5,Prevalence,172,Equatorial Guinea,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,80217.99096058538,104687.7663262207,64026.76837102379
5,Prevalence,172,Equatorial Guinea,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0548558599808428,0.0715252824055937,0.043756473515159
5,Prevalence,172,Equatorial Guinea,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5304.3284254169,6922.36601874533,4233.70123573496
5,Prevalence,153,Syria,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,705460.0090092012,901228.3699640484,557102.4849402152
5,Prevalence,153,Syria,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0520607429046236,0.0665308772497203,0.0410908261463661
5,Prevalence,153,Syria,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5028.068947782121,6423.380948610829,3970.67115001216
5,Prevalence,177,Djibouti,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,55796.22771433972,69305.9911362812,45304.00274362274
5,Prevalence,177,Djibouti,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0458141062059318,0.0568443899868267,0.0371968967381608
5,Prevalence,177,Djibouti,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4432.8930500008,5506.21536646428,3599.30782288009
5,Prevalence,173,Gabon,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,106925.39259201572,134565.93402738485,85383.52536022154
5,Prevalence,173,Gabon,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0601694004074847,0.0755997882533362,0.0479763840882759
5,Prevalence,173,Gabon,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5887.68848026977,7409.6739829874305,4701.51744577963
5,Prevalence,200,Benin,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,456971.7102398381,572156.7363529869,368856.9502638513
5,Prevalence,200,Benin,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0345268667841753,0.0431231778558463,0.0278553960240329
5,Prevalence,200,Benin,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3385.1826228985497,4238.45721316082,2732.44078438291
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,469516.99393324886,574362.0094505801,381746.1622113132
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0313900138961667,0.0382413930573329,0.0255181829303086
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3010.61713799901,3682.89994060003,2447.8166992228703
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,4282124.270817507,5437001.313935028,3394779.236826624
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0480899199199667,0.0609977422900978,0.0381090195135756
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4756.97695312549,6039.92044807338,3771.2325867297195
5,Prevalence,196,South Africa,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,3078884.417052944,3522584.492951308,2727067.3222933672
5,Prevalence,196,South Africa,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0555614026460379,0.0636340829973529,0.0491968338815299
5,Prevalence,196,South Africa,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5415.385459757889,6195.80025097419,4796.58172392979
5,Prevalence,170,Congo,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,307723.7318567571,389427.8879741405,239508.6684175224
5,Prevalence,170,Congo,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0578257032730407,0.0731901608071605,0.045074175709441
5,Prevalence,170,Congo,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5707.4630602630095,7222.85951700103,4442.25367136167
5,Prevalence,197,Swaziland,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,60474.72389019842,77368.12683257821,47286.84945296961
5,Prevalence,197,Swaziland,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0544800282989447,0.069634416691943,0.0425468289262783
5,Prevalence,197,Swaziland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5234.83568713389,6697.168756408731,4093.26196342756
5,Prevalence,169,Central African Republic,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,287235.2884703486,363771.8533421328,223347.72487437117
5,Prevalence,169,Central African Republic,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0527589675924001,0.0668447802334236,0.041007053811442
5,Prevalence,169,Central African Republic,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5237.56784899496,6633.167441161219,4072.6154128828
5,Prevalence,168,Angola,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1601651.5255774765,2063235.998326964,1269517.0656414807
5,Prevalence,168,Angola,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0501727346035076,0.0645179292816301,0.0398360470812141
5,Prevalence,168,Angola,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4897.050647129579,6308.34549178554,3881.5493061764196
5,Prevalence,195,Namibia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,103121.1643718494,127918.9259736928,82984.54549730704
5,Prevalence,195,Namibia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0441937499284911,0.0547761413752901,0.0354490181489803
5,Prevalence,195,Namibia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4241.62621246667,5261.61891970177,3413.35772879518
5,Prevalence,194,Lesotho,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,124289.37175054249,157994.73584069547,99595.86235092806
5,Prevalence,194,Lesotho,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0688620052045684,0.0875769002241401,0.0552006336294318
5,Prevalence,194,Lesotho,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,6630.94194341504,8429.15131011816,5313.52256232221
5,Prevalence,216,Senegal,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,565371.6585507062,697707.4215156827,460772.3742850866
5,Prevalence,216,Senegal,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0364839430469224,0.0450276895885332,0.029757930022178
5,Prevalence,216,Senegal,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3564.8652231126503,4399.2883004512805,2905.33030444191
5,Prevalence,193,Botswana,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,121311.0432475246,153589.35965986643,96681.9313780241
5,Prevalence,193,Botswana,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0524725266386763,0.066245454942543,0.0416919047321553
5,Prevalence,193,Botswana,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5068.87007086395,6417.58975557193,4039.76534399633
5,Prevalence,215,Sao Tome and Principe,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,7371.304795494697,9081.305887645452,6061.112992281456
5,Prevalence,215,Sao Tome and Principe,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0350783446369557,0.0432295918594739,0.0288157105566205
5,Prevalence,215,Sao Tome and Principe,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3402.90465630781,4192.3131586299105,2798.06495539954
5,Prevalence,214,Nigeria,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,6457991.266399887,7365493.117022535,5772062.137054871
5,Prevalence,214,Nigeria,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0285215318582552,0.0324909372265588,0.0254808388257284
5,Prevalence,214,Nigeria,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,2793.66352605577,3186.23990396189,2496.9373288432803
5,Prevalence,184,Mozambique,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1248401.8577904052,1576400.8748464822,990971.2546303696
5,Prevalence,184,Mozambique,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0410332274252785,0.0518305004226906,0.032547120547956
5,Prevalence,184,Mozambique,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4017.6865869411204,5073.27397102952,3189.2069792490497
5,Prevalence,187,Somalia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,827424.614485615,1041766.9381195188,652041.0914250686
5,Prevalence,187,Somalia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0383921021584553,0.0483480224066962,0.0302617411633611
5,Prevalence,187,Somalia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3829.51343526211,4821.53952891611,3017.79772590833
5,Prevalence,190,Uganda,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,2282259.477740753,2867107.154657967,1814596.5081196984
5,Prevalence,190,Uganda,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0540649447485244,0.0678611959078507,0.0429799967217419
5,Prevalence,190,Uganda,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5268.97537866163,6619.19345859473,4189.29767484314
5,Prevalence,189,Tanzania,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,2298479.114446493,2880326.713520661,1866414.129537283
5,Prevalence,189,Tanzania,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0404279444685297,0.0506588871913877,0.0328230192440335
5,Prevalence,189,Tanzania,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3932.52964259821,4928.02832538035,3193.2980568052703
5,Prevalence,213,Niger,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,668673.5149813066,826231.4508968514,542867.7202418421
5,Prevalence,213,Niger,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0269644847597793,0.0333140225467866,0.0218678787780443
5,Prevalence,213,Niger,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,2670.61477283476,3299.88532386768,2168.15908046473
5,Prevalence,210,Liberia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,204564.0754117105,255501.34868690337,163820.70996384922
5,Prevalence,210,Liberia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0380023504396585,0.04737244348298,0.030457945973085
5,Prevalence,210,Liberia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3746.95077271182,4679.95650734137,3000.66438620681
5,Prevalence,186,Seychelles,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,3644.1805403703047,4395.791648770244,2991.3397938313974
5,Prevalence,186,Seychelles,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.035942162923241,0.0433618488289892,0.0294893008666785
5,Prevalence,186,Seychelles,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3456.44393157881,4169.334422529139,2837.23546710672
5,Prevalence,191,Zambia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,707341.4030104822,878335.1479613887,573465.3558048491
5,Prevalence,191,Zambia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.037017024413009,0.0460125834121733,0.0299671878981049
5,Prevalence,191,Zambia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3624.5533538786804,4500.7581810191305,2938.54674683152
5,Prevalence,211,Mali,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,617956.4053540094,758966.3656397562,498644.43783106457
5,Prevalence,211,Mali,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0259891261186146,0.0319279275109532,0.0209855673556066
5,Prevalence,211,Mali,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,2563.69312757828,3148.6959901953596,2068.70793359654
5,Prevalence,212,Mauritania,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,134221.68921061882,161745.54217308876,108972.36884471105
5,Prevalence,212,Mauritania,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0316678438781723,0.0382770180196287,0.0257276110631285
5,Prevalence,212,Mauritania,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3053.10579790691,3679.1837109079197,2478.76608533337
5,Prevalence,185,Rwanda,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,616988.3677735443,759114.9397622584,489556.0006623219
5,Prevalence,185,Rwanda,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0479745896308769,0.0590553638137506,0.0380315581828363
5,Prevalence,185,Rwanda,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4649.48644783473,5720.5205302491995,3689.1846093459503
5,Prevalence,208,Guinea,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,462803.79310509627,570008.9734472712,378630.6218874579
5,Prevalence,208,Guinea,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0350195398497769,0.0431347560385294,0.028647412159084
5,Prevalence,208,Guinea,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3446.1085603019296,4244.3748994933,2819.34212017686
5,Prevalence,209,Guinea-Bissau,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,72606.08101081006,91118.93006327355,58189.11815978024
5,Prevalence,209,Guinea-Bissau,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0359869815079286,0.0451570019810421,0.0287714053550935
5,Prevalence,209,Guinea-Bissau,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3517.88779846014,4414.86674140431,2819.3614904923497
5,Prevalence,298,American Samoa,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1420.178330360862,1724.5346550828544,1179.083081699252
5,Prevalence,298,American Samoa,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0296766577880882,0.0361498704890432,0.0247447041601225
5,Prevalence,298,American Samoa,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,2854.13412222724,3465.79939913932,2369.60470701139
5,Prevalence,206,The Gambia,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,110356.4417599512,136981.5974099268,86510.8760856402
5,Prevalence,206,The Gambia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.047425296995166,0.0590197427189298,0.0371661875598705
5,Prevalence,206,The Gambia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4609.41179641951,5721.50189806903,3613.42071553134
5,Prevalence,205,Cote d'Ivoire,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,862072.1840677507,1061538.403868259,694710.3394805528
5,Prevalence,205,Cote d'Ivoire,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0317479538426266,0.0391157259662124,0.0256328481871831
5,Prevalence,205,Cote d'Ivoire,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3094.09243807153,3810.00339511381,2493.40838013624
5,Prevalence,207,Ghana,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1347070.835168211,1670927.504938297,1068753.742077463
5,Prevalence,207,Ghana,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0402712229250545,0.0499847169841421,0.0319067959823173
5,Prevalence,207,Ghana,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3933.5198738434196,4879.1989083526205,3120.81887229135
5,Prevalence,204,Chad,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,602403.2139899617,765165.7946663107,467897.76136893727
5,Prevalence,204,Chad,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0344225396137983,0.0436540546358413,0.0267598013562193
5,Prevalence,204,Chad,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3393.94355905831,4310.94897920438,2636.13897903667
5,Prevalence,305,Bermuda,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,2914.7259953775165,3608.041300843345,2308.801047392061
5,Prevalence,305,Bermuda,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0469925318865375,0.0582124615115049,0.037264433663877
5,Prevalence,305,Bermuda,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4587.16887605531,5678.30210626954,3633.5697840540997
5,Prevalence,203,Cape Verde,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,32720.374568434505,40673.659903587904,26136.43352150934
5,Prevalence,203,Cape Verde,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0608810845638849,0.0757266400720216,0.0485806792398152
5,Prevalence,203,Cape Verde,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5850.634106779979,7272.73770603679,4673.37893919001
5,Prevalence,201,Burkina Faso,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,738114.3159959641,930138.3962828232,603501.9027997295
5,Prevalence,201,Burkina Faso,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0329854907637183,0.0415818331702967,0.0269985112955673
5,Prevalence,201,Burkina Faso,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3242.87200850268,4086.52115799856,2651.45843300246
5,Prevalence,202,Cameroon,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1159143.0137277788,1451721.4162729096,931075.3029691274
5,Prevalence,202,Cameroon,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0375424906544641,0.0470471126255557,0.0301340280894185
5,Prevalence,202,Cameroon,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3647.43993850695,4568.08746685265,2929.78623481968
5,Prevalence,218,Togo,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,314859.21209572646,392059.887506982,252313.53186485425
5,Prevalence,218,Togo,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0383597954278393,0.0477133566451645,0.0307518742886946
5,Prevalence,218,Togo,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3761.340960258,4683.5882740690195,3014.16374611933
5,Prevalence,217,Sierra Leone,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,307499.40893315495,387378.8558601639,246585.4276704608
5,Prevalence,217,Sierra Leone,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0352577017533049,0.044238662738726,0.0282675868827476
5,Prevalence,217,Sierra Leone,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3467.80553363698,4368.6410475600605,2780.8518837697998
5,Prevalence,349,Greenland,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,4476.694604223645,5524.265911792742,3587.3162940219254
5,Prevalence,349,Greenland,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0850711525764538,0.1053395073228006,0.0682098261179469
5,Prevalence,349,Greenland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,7979.49030622417,9846.735189522591,6394.2167434207095
5,Prevalence,320,Cook Islands,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,681.1031414034078,839.9492352648886,549.0076736790445
5,Prevalence,320,Cook Islands,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0397376114664815,0.0489814226426188,0.0320658561279386
5,Prevalence,320,Cook Islands,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3837.7380635526597,4732.77093537698,3093.43404600838
5,Prevalence,422,"Virgin Islands, U.S.",3,Both,22,All ages,567,Depressive disorders,1,Number,2021,3903.994609074369,4788.225833851911,3161.0988953741776
5,Prevalence,422,"Virgin Islands, U.S.",3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0465860011843349,0.0572698961712033,0.0376791158907549
5,Prevalence,422,"Virgin Islands, U.S.",3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,4544.71277011471,5574.06279268901,3679.8940459625096
5,Prevalence,416,Tuvalu,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,403.5280898107292,506.51960400966,322.090870287064
5,Prevalence,416,Tuvalu,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.033637770609994,0.042421838177779,0.0268627235234047
5,Prevalence,416,Tuvalu,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3262.9191452840696,4095.70623487456,2604.41960229784
5,Prevalence,413,Tokelau,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,46.88756865080863,59.00325312042672,37.57925253406113
5,Prevalence,413,Tokelau,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0354356419549824,0.0446901389012692,0.0284253646563759
5,Prevalence,413,Tokelau,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,3420.03885620732,4303.77228167524,2741.07844684541
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,3042.6529182636336,3882.175114789552,2316.5622555675645
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0532754253385827,0.0678801589464408,0.0405857182660673
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5188.23061518353,6619.755958083149,3950.12495318497
5,Prevalence,396,San Marino,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1945.776201783509,2462.411444053699,1494.943008830162
5,Prevalence,396,San Marino,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0618397955455388,0.0782021817122684,0.0476067008245216
5,Prevalence,396,San Marino,3,Both,22,All ages,567,Depressive disorders,3,Rate,2021,5943.10262697284,7521.09307762608,4566.09537870262
5,Prevalence,522,Sudan,3,Both,22,All ages,567,Depressive disorders,1,Number,2021,1935911.5621196989,2482152.76280942,1504962.999608534
5,Prevalence,522,Sudan,3,Both,22,All ages,567,Depressive disorders,2,Percent,2021,0.0466256645664028,0.0597990424542148,0.036251186104456
